,person_age,person_income,person_emp_length,loan_amnt,cb_person_default_on_file,cb_person_cred_hist_length,other_payments,percent_of_income,loan_status
1936,22,30000,6.0,3000,0,2,11531,0.16243434945043045,yes
1937,24,70000,0.0,2000,0,3,29987,0.04998375527953415,yes
1938,22,70028,7.0,2000,0,3,6320,0.031393231619262885,yes
1939,24,75000,2.0,2000,0,2,16772,0.03434773648416569,yes
1940,22,75000,6.0,2000,0,3,3157,0.027838481132469412,yes
1942,23,75000,3.0,2000,0,3,16785,0.034355406682126596,yes
1943,24,76248,8.0,2000,0,3,17717,0.034169927047205756,yes
1944,21,30000,6.0,3000,0,4,21758,0.36398932297985925,no
1945,26,30000,5.0,2000,0,2,25829,0.4795013186286262,no
1946,22,30000,5.0,3000,1,3,8946,0.14249073810202337,yes
1947,22,30000,2.0,13250,0,3,5086,0.5318294934574938,no
1948,23,80000,1.0,2000,0,4,29195,0.03936620411376833,yes
1949,25,80000,9.0,2000,0,3,17894,0.03220300776092487,yes
1950,23,80004,0.0,2000,0,3,2280,0.025732077607946064,yes
1951,25,89100,9.0,2000,1,3,19040,0.028546959748786755,yes
1952,23,90000,0.0,2000,0,3,18380,0.027925160569673275,yes
1953,21,99996,5.0,2000,1,3,8298,0.021810726515300225,yes
1954,23,100000,4.0,2000,0,2,17382,0.024207799753080444,yes
1955,25,101424,6.0,2000,0,4,16171,0.02345958499994135,yes
1956,26,108000,5.0,2000,0,4,2898,0.019029133603547032,yes
1957,23,30000,3.0,3800,0,3,12790,0.22080185938407904,no
1959,25,130000,3.0,2000,0,4,22339,0.01857682912103733,yes
1960,22,25000,1.0,2050,0,2,9995,0.13662112629123627,yes
1961,23,30000,6.0,2400,0,4,24751,0.4572299485616308,no
1963,23,12000,0.0,2100,0,2,6997,0.4197481511093344,no
1966,22,21600,3.0,2100,0,4,8948,0.16598166297818526,yes
1968,25,23000,0.0,2100,1,4,15280,0.27202072538860106,no
1970,22,30000,6.0,2000,0,2,28066,1.0341261633919339,no
1971,23,33600,0.0,2100,0,3,27485,0.34341782502044155,no
1972,22,34560,1.0,2100,0,3,24290,0.2044790652385589,no
1974,22,40000,0.0,2100,0,2,5413,0.06071645415907711,yes
1975,25,44400,4.0,2100,0,4,22363,0.09529427780550892,yes
1976,22,30000,6.0,2500,0,3,24282,0.4372158097236796,no
1977,23,45000,0.0,2100,0,4,28075,0.1240768094534712,yes
1978,22,52800,1.0,2100,0,2,14258,0.05448601525608427,yes
1979,22,60000,5.0,2100,0,2,19429,0.05176111015257204,yes
1980,22,60000,5.0,2100,0,2,27973,0.06556967558622412,yes
1981,25,30000,9.0,10000,0,2,8209,0.4589050525446285,no
1982,24,54000,8.0,2100,0,4,25981,0.07494914165387773,yes
1983,22,30000,0.0,7000,0,3,13031,0.412516942660145,no
1984,25,80000,9.0,2100,0,4,17583,0.033644680135219575,yes
1985,23,87000,4.0,2100,0,2,15898,0.029535034176253833,yes
1986,24,79050,2.0,2100,0,4,13408,0.031991712623015756,yes
1987,26,110000,0.0,2100,0,2,20961,0.023585170543245094,yes
1988,23,30000,6.0,10000,0,3,12370,0.5672149744753261,no
1990,22,17772,0.0,2150,0,4,12861,0.4377927102423132,no
1991,26,57600,10.0,2150,1,3,5656,0.041390728476821195,yes
1992,22,28800,2.0,14000,0,2,18653,1.3797181432935843,no
1993,21,30000,5.0,6400,0,3,23124,0.9307737056428156,no
1994,21,30000,3.0,14000,0,2,1092,0.48429500484295007,no
1995,24,30000,2.0,14000,0,2,8824,0.6611258027956177,no
1997,22,30000,6.0,14000,0,4,29794,67.96116504854369,no
1998,23,30000,1.0,14000,0,3,6903,0.6061393254535221,no
1999,22,32000,0.0,14000,0,2,5062,0.5197119311010469,no
2000,22,30000,6.0,2000,0,4,28385,1.238390092879257,no
2001,22,32000,7.0,14000,0,3,16512,0.9039256198347108,no
2002,26,32400,10.0,14000,0,4,8963,0.5973460767163032,no
2003,24,32500,4.0,14000,0,2,8319,0.5789669575286381,no
2004,22,34000,6.0,14000,0,4,12713,0.6576783952647156,no
2006,22,37000,6.0,14000,0,2,4341,0.4286720352735846,no
2007,26,37000,0.0,14000,0,4,13074,0.5851375073142189,no
2008,23,37148,4.0,14000,0,3,4292,0.4261017774531288,no
2009,21,37947,5.0,14000,0,2,23201,0.9494100094941001,no
2010,22,39000,4.0,14000,0,3,1516,0.3734926902144915,no
2011,26,39900,1.0,14000,0,3,6332,0.41706387035271686,no
2012,22,40000,6.0,14000,0,4,2750,0.37583892617449666,no
2013,24,40000,4.0,14000,0,2,27832,1.1505588428665352,no
2014,22,40000,6.0,14000,1,3,23369,0.8418014551139439,no
2015,24,34000,0.0,14000,1,2,19605,0.9725599166377215,no
2016,24,30000,7.0,10000,0,3,15364,0.6832467887400929,no
2017,21,30000,0.0,2000,1,4,11781,0.10977550908392338,yes
2018,23,30000,0.0,1000,0,4,2471,0.036325329652366595,yes
2019,22,30000,3.0,5000,0,3,15524,0.34539928156949434,no
2020,24,34400,8.0,14000,1,3,23104,1.2393767705382437,no
2021,24,30000,7.0,15250,0,3,27887,7.217226691907241,no
2022,22,41000,5.0,14000,0,3,15745,0.5543456741239359,no
2023,22,41340,6.0,14000,0,3,8684,0.42871141597256246,no
2029,23,24000,3.0,2200,1,4,19139,0.45258177329767535,no
2030,23,26004,8.0,2200,0,2,15150,0.20269025244149622,no
2031,25,27500,4.0,2200,0,4,17858,0.22816842978635138,no
2032,22,27996,0.0,2200,1,2,21139,0.3208400175003646,no
2033,21,35360,1.0,2200,0,2,22713,0.17395429746184865,yes
2034,25,38400,5.0,2200,0,3,2622,0.06149030130247638,yes
2035,23,30000,2.0,12000,1,3,7993,0.5452810469396101,no
2036,23,39000,7.0,2200,0,4,19468,0.11263567479008806,yes
2037,23,39270,6.0,2200,0,2,26524,0.17260316962184213,yes
2038,24,30000,3.0,4500,1,4,3857,0.1721302069387599,yes
2039,26,30000,0.0,5000,0,4,20776,0.5420641803989592,no
2040,22,46080,1.0,2200,0,2,8066,0.05787341505761035,yes
2041,22,55000,3.0,2200,0,4,21705,0.06607598738549332,yes
2042,23,30000,2.0,8000,0,2,5543,0.32710471439669625,no
2043,25,30000,4.0,9000,0,4,12962,0.5282310130296983,no
2044,23,75000,0.0,2200,0,4,19542,0.03966965992282448,yes
2045,21,52500,0.0,2225,0,3,4834,0.046678974531112326,yes
2046,25,30000,0.0,6000,1,2,29810,31.57894736842105,no
2047,23,16000,6.0,2250,0,4,3971,0.18704796741208746,yes
2048,24,29140,1.0,2250,0,4,16333,0.17568517217146873,yes
2049,26,42000,4.0,2250,0,4,15061,0.08352203125580014,yes
2053,26,30000,1.0,2300,0,2,6373,0.09734625640157447,yes
2054,21,34416,5.0,2300,0,2,17794,0.13837083383467694,yes
2055,26,36400,4.0,2300,0,2,15237,0.1086802438217644,yes
2056,25,62400,7.0,2300,0,3,7684,0.042035236493895754,yes
2057,22,30000,4.0,5000,0,2,20397,0.5206706237634072,no
2058,23,78000,5.0,2300,1,2,8823,0.033248044870404905,yes
2059,23,30000,6.0,5000,0,4,25327,1.0699764605178685,no
2060,22,30000,6.0,5000,0,4,16760,0.3776435045317221,no
2062,25,44400,6.0,2350,1,3,7992,0.06454625357064381,yes
2064,26,30000,0.0,4000,0,3,5127,0.16081695010654123,yes
2065,23,13000,0.0,2400,0,3,11556,1.6620498614958448,no
2067,24,30000,8.0,5000,1,2,6561,0.2133196808737574,no
2068,25,30000,6.0,4000,0,2,9408,0.19425019425019424,yes
2072,26,30000,3.0,15000,0,2,29158,17.81472684085511,no
2073,23,30000,3.0,4500,0,3,17628,0.36372453928225024,no
2074,26,18000,1.0,2400,1,2,14778,0.74487895716946,no
2075,24,30000,9.0,2400,1,2,16396,0.17641870038224053,yes
2076,22,30000,6.0,3200,0,4,27307,1.188265874489417,no
2079,22,30000,6.0,13750,0,4,4491,0.5390254420008624,no
2080,24,20000,0.0,2400,0,2,1212,0.12774111134766872,yes
2081,22,30000,1.0,5500,0,3,19513,0.524458853819014,no
2082,22,21600,1.0,2400,0,4,1452,0.11911852293031566,yes
2083,23,21600,1.0,2400,0,4,7301,0.16784390516819359,yes
2085,22,30000,3.0,1750,0,4,19505,0.16674606955693186,yes
2087,25,22800,1.0,2400,0,4,22105,3.4532374100719423,no
2088,22,30000,0.0,5000,0,4,13186,0.2973712382538361,no
2091,26,25000,0.0,2400,1,3,11045,0.17198136868505912,yes
2092,23,30000,0.0,3000,0,3,29534,6.437768240343348,no
2094,22,25000,0.0,2400,0,4,8778,0.14794723215386513,yes
2095,21,26000,1.0,2400,0,4,14939,0.2169785733658801,no
2097,22,26400,0.0,2400,0,3,11661,0.1628332994097293,yes
2098,22,27259,1.0,2400,0,2,6987,0.11838989739542226,yes
2100,24,28800,0.0,2400,1,4,12908,0.15101938082053865,yes
2101,21,30000,1.0,2400,1,2,1211,0.08336517419847858,yes
2102,21,30000,1.0,2400,1,2,17040,0.18518518518518517,yes
2103,24,30000,2.0,2400,1,4,8681,0.1125756367559454,yes
2104,25,30720,4.0,2400,0,3,6789,0.10028832894571894,yes
2105,23,30000,0.0,6500,0,4,1329,0.22670991594293885,no
2106,23,30720,2.0,2400,1,4,13437,0.13886478042006595,yes
2107,22,32000,0.0,2400,0,3,8003,0.10001250156269534,yes
2108,22,32400,3.0,2400,1,3,18818,0.17670446178766014,yes
2109,22,32995,3.0,2400,0,4,29808,0.7530593034201444,no
2110,26,30000,0.0,15000,0,2,18057,1.2559658377292138,no
2111,22,35000,1.0,2400,1,2,24766,0.2345124096150088,no
2112,25,35000,3.0,2400,0,3,27640,0.32608695652173914,no
2113,23,30000,7.0,12000,0,4,26661,3.5938903863432166,no
2114,21,37800,1.0,2400,1,3,19192,0.1289767841788478,yes
2115,23,40000,3.0,2400,0,3,24785,0.15773907328294445,yes
2116,25,40000,9.0,2400,0,3,8973,0.07735198375608342,yes
2117,24,30000,0.0,6000,0,3,11691,0.3277076847452073,no
2118,25,30000,2.0,11500,0,4,17915,0.9515928837401738,no
2119,22,40000,1.0,2400,1,2,1227,0.061898743971320246,yes
2120,23,30000,5.0,1000,0,2,5789,0.04130353971335343,yes
2121,21,34000,5.0,2400,0,4,9895,0.09956440572495333,yes
2122,24,41300,2.0,2400,0,2,17696,0.10167768174885612,yes
2123,22,41600,0.0,2400,1,2,15688,0.09262117937635073,yes
2124,24,30000,0.0,6000,0,2,12849,0.34983382893125764,no
2125,26,30000,0.0,3500,0,4,26355,0.9602194787379973,no
2126,25,30000,9.0,3000,0,4,3152,0.11174016686531585,yes
2127,22,30000,4.0,5000,0,4,21979,0.6233636703652911,no
2128,26,30000,0.0,4000,1,4,2976,0.14801657785671996,yes
2129,25,30000,9.0,8000,0,4,16897,0.6105472029306266,no
2130,21,30000,0.0,4750,0,2,7375,0.20994475138121546,no
2131,22,43000,5.0,2400,0,4,20743,0.10783124410297884,yes
2132,22,37080,6.0,2400,0,3,18441,0.12876227265411236,yes
2133,25,44000,5.0,2400,0,4,28983,0.15981887194512887,yes
2134,23,44004,3.0,2400,1,4,15362,0.08379303121290413,yes
2135,24,30000,2.0,1000,0,2,23766,0.16041065126724416,yes
2136,22,45000,3.0,2400,0,4,1392,0.0550357732526142,yes
2137,26,46000,0.0,2400,0,4,3441,0.05639230245071548,yes
2138,23,47000,7.0,2400,1,4,18493,0.08418984810748237,yes
2139,22,30000,6.0,6600,1,4,7989,0.29985007496251875,no
2140,23,48000,1.0,2400,0,4,28342,0.12208769966425882,yes
2141,23,30000,0.0,8000,1,3,12643,0.46090914328512994,no
2142,23,48000,0.0,2400,0,3,16250,0.07559055118110236,yes
2143,24,48000,0.0,2400,1,4,23042,0.09616155140636269,yes
2144,23,49800,2.0,2400,0,2,23917,0.09272495460340764,yes
2145,25,52000,0.0,2400,0,4,12308,0.060465585004534916,yes
2146,22,30000,6.0,6950,0,4,16180,0.5028943560057887,no
2147,24,54000,5.0,2400,0,3,20861,0.0724222215516461,yes
2148,26,54500,7.0,2400,0,3,27326,0.08831971737690439,yes
2149,23,56000,2.0,2400,0,3,17562,0.062438212185857746,yes
2150,22,57500,3.0,2400,0,3,5910,0.04652064353556891,yes
2151,25,60000,6.0,2400,0,3,11585,0.0495714138180316,yes
2152,24,54000,3.0,2400,1,4,28288,0.09334163036714374,yes
2153,26,54000,2.0,2400,0,2,10780,0.055529847292919945,yes
2154,21,30000,4.0,14000,0,4,9131,0.6708515022281853,no
2155,25,63000,3.0,2400,0,4,14985,0.0499843798812871,yes
2156,23,63300,3.0,2400,0,4,4610,0.04089282671664679,yes
2157,22,66000,2.0,2400,0,2,21884,0.05440203100915768,yes
2158,26,67000,4.0,2400,1,2,27723,0.061104463171830846,yes
2159,26,70000,0.0,2400,1,3,19540,0.04756242568370987,yes
2160,24,30000,4.0,5000,0,2,22251,0.6452445476835721,no
2161,24,95000,4.0,2400,0,3,19370,0.0317334391114637,yes
2163,26,95000,0.0,2400,0,3,19452,0.03176788267062,yes
2164,25,87999,5.0,2400,1,4,13986,0.03242673584370313,yes
2165,23,36000,0.0,2425,0,4,19736,0.14910231185440237,yes
2166,26,16000,1.0,2450,1,2,2216,0.1777423099245502,yes
2167,22,24000,0.0,2450,0,2,4805,0.1276374055743683,yes
2172,23,95000,2.0,13600,0,2,14204,0.1683251646121095,yes
2173,24,31000,8.0,13500,0,4,18832,1.1094674556213018,no
2174,21,38000,5.0,13500,0,3,25097,1.0462683096954197,no
2175,22,43000,6.0,13500,0,3,14398,0.4719949653870359,no
2176,23,45312,3.0,13500,0,3,18308,0.4999259368982373,no
2177,26,30200,3.0,9200,0,2,21496,1.056985294117647,no
2178,25,30200,9.0,15000,0,2,16789,1.1184848258891955,no
2179,23,51000,6.0,13500,1,2,11006,0.3375506325948892,no
2180,23,30280,5.0,5800,0,2,7062,0.2498061848565768,no
2181,22,30288,2.0,6000,0,2,9875,0.2939303385097732,no
2182,22,30288,0.0,5000,1,3,15081,0.3287959492339054,no
2183,24,30300,0.0,5000,0,2,9739,0.2431788337143135,no
2184,25,53000,10.0,13500,0,3,28375,0.5482233502538071,no
2185,24,57000,0.0,13500,0,2,24521,0.41565319129283534,no
2186,24,57772,6.0,13500,0,2,22849,0.38656472811614123,no
2187,25,60000,9.0,13500,0,2,23240,0.367247007616975,no
2188,22,68000,6.0,13500,0,4,15812,0.2586801563577834,no
2189,24,68000,3.0,13500,0,2,27632,0.334423305588585,no
2190,26,71000,5.0,13500,0,3,13392,0.2343424524371615,yes
2191,26,77508,10.0,13500,1,2,4616,0.1852055095209351,yes
2192,25,30576,5.0,10000,0,4,12040,0.5394907207596029,no
2193,26,100000,0.0,13500,0,3,15405,0.1595838997576689,yes
2194,26,185000,0.0,13500,0,3,11715,0.07790633926768041,yes
2195,23,35000,6.0,13475,0,3,7136,0.48359890898650587,no
2196,23,30652,4.0,6000,1,2,18537,0.49525381758151055,no
2197,23,29000,1.0,13475,1,4,15667,1.0106502662566563,no
2198,23,29000,4.0,13450,0,3,19179,1.3695143060788106,no
2199,24,35000,8.0,13400,0,3,28527,2.070137494206705,no
2200,26,38000,3.0,13400,0,2,9379,0.4681876943503022,no
2201,25,30720,3.0,2000,0,2,2787,0.07159989976014033,yes
2202,22,50000,0.0,13350,0,2,23915,0.5117883841288097,no
2203,24,33000,2.0,13300,0,4,6724,0.5061653219668139,no
2204,24,39875,7.0,13300,1,4,28111,1.1305678340700442,no
2205,23,54000,5.0,13275,1,2,22408,0.42020131678906053,no
2206,25,24000,3.0,13250,0,2,1937,0.6005529619725332,no
2207,23,30873,8.0,4200,0,4,13952,0.2482122805980734,no
2208,22,30000,4.0,13250,1,3,20533,1.3995986056828984,no
2209,22,33300,0.0,13250,0,4,19346,0.949548516554393,no
2210,26,37500,6.0,13250,1,3,6323,0.42499278314141836,yes
2211,23,38400,1.0,13250,0,4,26562,1.1192769048825815,no
2212,26,40000,3.0,13250,0,2,8580,0.42170591979630806,no
2213,25,40000,9.0,13250,0,3,29615,1.2758786711603274,no
2214,26,35000,5.0,13225,1,3,20453,0.9091221557709493,no
2215,22,40000,6.0,13225,1,2,18205,0.6067905482908924,no
2216,23,30996,2.0,5000,0,2,13865,0.2918685424084992,no
2218,22,31500,5.0,13200,0,4,19592,1.1084984884111522,no
2220,25,46596,2.0,13200,0,4,22754,0.5536448284539888,no
2221,24,60000,1.0,13200,0,4,17891,0.3134721793440832,no
2222,22,60000,0.0,13200,0,3,20679,0.33569848172732125,no
2223,26,31000,9.0,15000,0,4,20834,1.4755065905961047,no
2224,26,54000,0.0,13200,1,2,24441,0.4465644981223993,no
2225,22,62000,5.0,13200,0,4,7664,0.24293286219081273,no
2226,21,31000,5.0,6000,0,4,14857,0.3716781267422412,no
2227,24,72000,3.0,13200,0,3,22856,0.26859840468826307,no
2228,23,75000,3.0,13200,0,4,15697,0.22258570392728866,no
2229,25,76000,4.0,13200,0,4,17710,0.22645393721049922,no
2230,25,31000,8.0,12000,0,3,7299,0.5063077507278174,no
2231,21,31000,5.0,7500,0,4,6181,0.30218783996132,no
2232,26,80952,6.0,13200,0,4,6663,0.17768444857246699,yes
2233,24,71040,1.0,13100,0,2,28664,0.3091372474985841,no
2234,24,31000,8.0,5000,0,2,11767,0.2599698434981542,no
2236,25,31000,7.0,6000,0,2,6344,0.24334847501622323,no
2237,24,135000,8.0,13050,0,3,17044,0.11063447387161314,yes
2238,21,24000,2.0,13000,1,3,11220,1.0172143974960877,no
2239,24,31000,8.0,8000,0,4,10127,0.3832702534374551,no
2240,21,24000,5.0,13000,0,2,19778,3.0791094268119377,no
2241,24,31000,8.0,9000,1,4,9181,0.4124845318300564,no
2242,25,31000,4.0,10000,0,4,10268,0.4823461315840247,no
2243,26,28000,10.0,13000,1,3,25025,4.369747899159663,no
2244,25,28000,10.0,13000,0,3,6269,0.5982237356771433,no
2245,26,28800,0.0,13000,0,2,12872,0.8161727774987444,no
2246,25,31000,2.0,12250,0,3,7730,0.5264288783841856,no
2247,22,30000,2.0,13000,1,3,7627,0.5810575246949448,no
2248,21,31200,0.0,13000,1,2,3304,0.4660166332090622,no
2249,26,33800,4.0,13000,0,4,6270,0.472212132219397,yes
2250,26,34000,2.0,13000,0,2,11836,0.5865367262227035,no
2251,25,35000,5.0,13000,0,2,16738,0.7118606943379695,no
2252,24,36000,8.0,13000,0,4,7943,0.4633424813771964,no
2253,22,31000,1.0,5000,0,4,23853,0.6995942353435007,no
2254,24,36000,7.0,13000,0,3,23076,1.0058805323429278,no
2255,26,31000,5.0,4000,0,2,1204,0.13424620754463687,yes
2256,22,31000,0.0,3000,0,3,18684,0.24358557973367975,no
2257,23,30000,4.0,13000,1,2,26178,3.401360544217687,no
2258,22,36000,6.0,13000,0,4,1041,0.37186418375811664,no
2259,23,31000,6.0,18500,0,4,15753,1.213353446579655,no
2260,24,37000,3.0,13000,0,4,13114,0.5442518630159926,no
2261,23,31164,7.0,4500,0,2,6732,0.18418467583497053,yes
2262,23,38000,4.0,13000,0,4,27065,1.188843164151806,no
2263,23,38400,5.0,13000,0,3,8119,0.4293121099039001,no
2264,25,38400,0.0,13000,0,3,10332,0.46316089496936014,no
2265,26,31200,6.0,9250,0,2,1573,0.3122152090998076,no
2266,22,39000,5.0,13000,0,4,25846,0.9882925345902387,no
2267,25,40000,9.0,13000,0,3,9370,0.4244205027750571,no
2268,24,40000,5.0,13000,0,3,21783,0.7136191469506505,no
2269,25,31200,9.0,2400,1,4,7370,0.10071338648762064,yes
2270,21,40800,3.0,13000,1,2,24320,0.7888349514563107,no
2271,22,31200,3.0,3200,0,2,1985,0.10953277425979804,yes
2272,26,36000,6.0,13000,0,4,7224,0.45176536002224077,yes
2273,21,42000,5.0,13000,0,3,28118,0.936464486385247,no
2274,22,43000,6.0,13000,1,4,22403,0.6311598776520853,no
2275,22,37200,0.0,13000,0,2,3288,0.3833451285680585,no
2276,23,44000,1.0,13000,0,2,20200,0.5462184873949579,no
2277,23,44100,8.0,13000,0,4,15809,0.459510091548549,no
2279,23,31200,7.0,7550,0,4,14023,0.4395412470163591,no
2280,24,46000,8.0,13000,0,3,4234,0.3112579610209261,no
2281,25,31200,3.0,11200,0,2,23765,1.5063887020847344,no
2282,24,46540,5.0,13000,1,2,1123,0.2862364312922474,no
2283,25,31200,9.0,6000,0,4,14604,0.3615328994938539,no
2284,22,48000,1.0,13000,0,2,13137,0.3728881622350343,no
2286,26,48000,0.0,13000,0,3,17942,0.4324971721338745,no
2287,23,49000,0.0,13000,0,4,24329,0.5269344574601759,no
2288,23,44000,7.0,13000,0,3,22180,0.5957836846929423,no
2289,22,20640,0.0,2500,0,3,17578,0.8164598301763554,no
2290,26,31200,4.0,8400,0,3,5430,0.3259604190919674,yes
2291,25,21600,4.0,2500,0,3,18107,0.71571714858288,no
2293,21,22000,4.0,2500,0,4,4585,0.1435544071202986,yes
2294,22,31200,2.0,1050,0,4,29688,0.6944444444444444,no
2295,23,22000,0.0,2500,0,2,17101,0.5103082261686058,no
2296,24,22000,0.0,2500,0,2,5007,0.14711940210674984,yes
2297,21,22200,2.0,2500,0,4,9107,0.19094172458565645,yes
2299,23,24000,0.0,2500,0,2,21276,0.9177679882525698,no
2300,21,31200,2.0,1000,0,2,17209,0.07147451933385748,yes
2301,24,24000,1.0,2500,0,3,1156,0.10943792680791455,yes
2302,25,31200,0.0,4750,0,2,29408,2.650669642857143,no
2303,24,31200,8.0,10000,0,2,15585,0.6404098623118796,no
2304,22,31200,6.0,3500,0,2,9154,0.15875895854123198,yes
2305,22,24960,0.0,2500,0,2,17747,0.34659642312491334,no
2306,24,31200,2.0,6700,1,2,11619,0.34216842857872426,no
2307,25,24996,8.0,2500,0,4,15395,0.26038954275596293,no
2308,22,24996,0.0,2500,0,3,17637,0.3397200706617747,no
2309,23,25000,0.0,2500,0,2,10855,0.17674089784376104,yes
2310,24,25000,5.0,2500,1,4,19207,0.43155532539271535,no
2311,22,25000,0.0,2500,0,3,16410,0.2910360884749709,no
2313,26,31303,7.0,12000,0,2,10744,0.5836859769444039,no
2314,22,31356,6.0,11225,1,2,23372,1.405936873747495,no
2316,21,26940,1.0,2500,0,4,17715,0.27100271002710025,no
2317,26,27000,0.0,2500,0,4,20963,0.41411297001822095,no
2321,22,31500,2.0,14000,0,3,13350,0.7713498622589532,no
2323,21,28200,2.0,2500,1,2,22714,0.4557054320087495,no
2324,24,28500,3.0,2500,0,4,12784,0.15907355561211503,yes
2325,24,29000,4.0,2500,0,3,11368,0.14178765880217786,yes
2326,25,29000,2.0,2500,0,3,25721,0.7624275693809088,no
2327,23,30000,7.0,2500,0,2,3870,0.09567546880979717,yes
2328,22,31500,3.0,4500,0,2,12797,0.24060311180024596,no
2329,24,31000,1.0,2500,1,3,13919,0.1463614542474094,yes
2330,26,31200,4.0,2500,0,3,18888,0.20305393112410655,yes
2332,23,31577,6.0,2500,0,4,8513,0.10839403399236906,yes
2333,21,32000,1.0,2500,0,3,14694,0.14445856928232984,yes
2334,25,33000,6.0,2500,0,2,1512,0.07939532520325203,yes
2335,23,33448,2.0,2500,1,2,26765,0.37408349543618136,no
2336,23,33500,2.0,2500,1,4,23172,0.24206041828040278,no
2337,21,34368,0.0,2500,1,2,28035,0.39475761882204324,no
2338,21,31776,5.0,6000,0,3,5723,0.23029977353855602,no
2339,23,34800,7.0,2500,0,2,28009,0.3681342953909586,no
2340,26,35000,2.0,2500,0,3,21681,0.18770177941286884,yes
2341,23,35000,0.0,2500,0,2,6007,0.0862277101369296,yes
2342,24,29000,2.0,2500,0,4,28203,3.136762860727729,no
2343,22,30000,2.0,2500,0,2,3172,0.09318622334874012,yes
2344,21,30000,3.0,2500,0,4,19709,0.24293071615975123,no
2345,22,30000,0.0,2500,1,4,4631,0.09854546887934093,yes
2346,25,31920,8.0,4500,1,2,9761,0.20307775621643576,no
2347,26,37000,2.0,2500,0,3,25197,0.21181055663814286,no
2348,26,37225,4.0,2500,0,3,16375,0.11990407673860912,yes
2349,26,31992,0.0,6500,0,4,10711,0.30543677458766033,no
2350,25,32000,1.0,2500,1,2,23023,0.2784894730979169,no
2351,25,38060,9.0,2500,0,2,17981,0.12450819263907566,yes
2352,23,39200,1.0,2500,0,3,21926,0.1447261780710895,yes
2353,23,32000,7.0,10000,0,2,28090,2.557544757033248,no
2354,24,40000,6.0,2500,0,3,25655,0.17427675148135238,yes
2355,25,40000,3.0,2500,0,3,5631,0.07273996915825308,yes
2356,23,40000,0.0,2500,0,2,20734,0.12976227551126338,yes
2357,25,32000,8.0,5600,0,3,5730,0.2131709173962695,no
2358,22,34000,2.0,2500,1,3,24355,0.2592016588906169,no
2359,22,35500,6.0,2500,0,2,16659,0.1326893476991667,yes
2360,24,36000,2.0,2500,0,3,11243,0.10098154057438301,yes
2361,21,42000,5.0,2500,0,2,19841,0.11282097567579764,yes
2362,22,32000,0.0,1700,0,4,7447,0.06923797499287256,yes
2363,23,42000,0.0,2500,0,2,4235,0.06619886137958426,yes
2364,23,42000,4.0,2500,0,4,21905,0.12440905697934809,yes
2365,22,42000,0.0,2500,1,3,1047,0.06104558884575001,yes
2366,25,36228,4.0,2500,0,2,22663,0.18429782528566163,yes
2367,21,32000,4.0,2500,0,3,25776,0.40167095115681234,no
2368,21,42500,0.0,2500,0,2,12519,0.0833861445582202,yes
2369,26,43000,3.0,2500,0,2,2215,0.06129704548240775,yes
2370,22,37000,2.0,2500,0,3,15147,0.11440076877316616,yes
2371,25,45000,5.0,2500,0,4,13366,0.07902889296326737,yes
2373,24,32000,5.0,6000,0,4,18585,0.44726052925829296,no
2374,23,32000,4.0,2000,0,2,22789,0.21713169037020955,no
2375,22,45000,5.0,2500,1,2,2638,0.05901515509182758,yes
2376,26,46000,10.0,2500,0,4,22542,0.10657345042203087,yes
2377,26,46500,1.0,2500,1,3,8461,0.06572202213517706,yes
